,DAY_OF_WEEK,DISTANCE_GROUP,AIRLINE_ID,ORIGIN_CITY_MARKET_ID,DEST_CITY_MARKET_ID,DAY_OF_MONTH,MONTH,ORIG_STATE,DEST_STATE,DEP_TIME,OUT_TAXI,IN_TAXI,ELAPSED_TIME,NEW_DIST_GROUP
2867,6,3,20304,34614,33264,19.0,8.0,43,35.0,900.0,10.0,5.0,105.0,550.0
2868,1,3,19977,33667,30977,7.0,8.0,44,12.0,900.0,10.0,15.0,135.0,750.0
2869,2,8,19393,34492,30466,8.0,8.0,25,3.0,2100.0,10.0,5.0,285.0,1850.0
2870,1,9,19805,30466,34100,28.0,8.0,3,36.0,900.0,10.0,5.0,285.0,2050.0
2871,2,4,19930,30559,32575,1.0,8.0,47,4.0,300.0,10.0,15.0,165.0,950.0
2872,6,4,19805,30194,31650,26.0,8.0,42,21.0,2100.0,10.0,5.0,135.0,850.0
2873,4,6,20304,33851,32457,10.0,8.0,34,4.0,900.0,10.0,5.0,225.0,1350.0
2874,4,2,19393,31123,30693,3.0,8.0,22,41.0,900.0,10.0,15.0,75.0,250.0
2875,5,2,19393,32457,32575,18.0,8.0,4,4.0,900.0,10.0,5.0,75.0,350.0
2876,6,1,20304,31775,31650,26.0,8.0,40,21.0,1500.0,30.0,5.0,75.0,150.0
2877,4,8,19393,30977,33192,17.0,8.0,12,4.0,1500.0,10.0,5.0,255.0,1750.0
2878,5,2,20304,32575,32457,4.0,8.0,4,4.0,2100.0,10.0,5.0,75.0,350.0
2879,3,1,20366,32891,30194,23.0,8.0,34,42.0,2100.0,30.0,15.0,75.0,150.0
2880,7,8,19805,30466,31057,13.0,8.0,3,25.0,900.0,10.0,5.0,225.0,1750.0
2881,2,10,21171,32575,31703,8.0,8.0,4,29.0,900.0,10.0,5.0,315.0,2450.0
2882,7,7,19790,30397,32211,13.0,8.0,8,31.0,2100.0,10.0,5.0,255.0,1750.0
2883,7,3,19393,33667,30977,27.0,8.0,44,12.0,1500.0,10.0,5.0,105.0,750.0
2884,3,2,19790,31650,33342,30.0,8.0,21,48.0,1500.0,30.0,5.0,75.0,250.0
2885,7,1,19690,32134,33830,20.0,8.0,9,9.0,2100.0,10.0,5.0,45.0,50.0
2886,1,10,19977,31454,32457,28.0,8.0,7,4.0,2100.0,10.0,5.0,345.0,2450.0
2887,4,4,19393,31123,30325,31.0,8.0,22,5.0,1500.0,10.0,5.0,105.0,750.0
2888,1,2,20409,30721,30852,14.0,8.0,17,44.0,2100.0,30.0,5.0,105.0,350.0
2889,5,1,19805,30397,31057,11.0,8.0,8,25.0,1500.0,30.0,35.0,105.0,250.0
2890,6,6,19393,31123,32211,26.0,8.0,22,31.0,900.0,10.0,5.0,195.0,1350.0
2891,1,2,19805,31057,31454,28.0,8.0,25,7.0,1500.0,10.0,5.0,75.0,450.0
2892,7,1,20304,31295,34696,6.0,8.0,20,13.0,1500.0,10.0,5.0,45.0,150.0
2893,3,1,19393,30194,33851,16.0,8.0,42,34.0,1500.0,10.0,5.0,45.0,150.0
2894,4,2,20304,31650,34457,3.0,8.0,21,40.0,900.0,10.0,5.0,105.0,450.0
2895,4,2,20304,30559,30713,3.0,8.0,47,11.0,2100.0,10.0,5.0,75.0,350.0
2896,4,6,19977,30852,30325,17.0,8.0,44,5.0,300.0,10.0,5.0,225.0,1450.0
2897,4,3,19977,31703,30977,24.0,8.0,29,12.0,1500.0,30.0,15.0,165.0,750.0
2898,5,1,19977,31703,30721,4.0,8.0,29,17.0,2100.0,30.0,5.0,75.0,150.0
2899,5,3,19393,31295,30397,4.0,8.0,20,8.0,900.0,10.0,5.0,135.0,550.0
2900,2,6,19393,32457,30194,15.0,8.0,4,42.0,1500.0,10.0,5.0,195.0,1450.0
2901,4,3,19393,31454,33495,31.0,8.0,7,16.0,900.0,10.0,5.0,105.0,550.0
2902,2,10,21171,33830,32575,29.0,8.0,9,4.0,1500.0,30.0,25.0,315.0,2450.0
2903,4,4,19930,30559,32575,10.0,8.0,47,4.0,900.0,30.0,5.0,165.0,950.0
2904,7,2,19393,33570,33192,13.0,8.0,4,4.0,2100.0,10.0,5.0,75.0,450.0
2905,7,5,19805,32467,31703,27.0,8.0,7,32.0,900.0,10.0,5.0,165.0,1050.0
2906,5,2,19393,30852,30257,4.0,8.0,18,32.0,2100.0,10.0,5.0,75.0,250.0
2907,6,2,20304,30562,30397,19.0,8.0,1,8.0,900.0,10.0,5.0,75.0,350.0
2908,1,2,19805,32211,30466,7.0,8.0,31,3.0,900.0,10.0,5.0,75.0,250.0
2909,3,4,19805,30977,30325,16.0,8.0,12,5.0,2100.0,30.0,5.0,165.0,850.0
2910,4,1,20416,32467,33195,3.0,8.0,7,7.0,2100.0,10.0,5.0,45.0,150.0
2911,2,5,19805,30194,32467,15.0,8.0,42,7.0,1500.0,10.0,15.0,165.0,1150.0
2912,2,3,19977,30397,31703,29.0,8.0,8,29.0,1500.0,30.0,5.0,105.0,750.0
2913,6,2,19805,30466,32575,5.0,8.0,3,4.0,1500.0,30.0,5.0,75.0,350.0
2914,5,2,19790,30397,34492,4.0,8.0,8,25.0,2100.0,30.0,5.0,75.0,350.0
2915,5,1,20366,32891,30194,4.0,8.0,34,42.0,900.0,30.0,15.0,75.0,150.0
2916,6,4,19805,30423,30466,12.0,8.0,42,3.0,1500.0,10.0,5.0,135.0,850.0
2917,5,1,19805,34492,31057,4.0,8.0,25,25.0,300.0,10.0,5.0,45.0,150.0
2918,1,1,20304,33076,31650,14.0,8.0,48,21.0,900.0,10.0,5.0,45.0,150.0
2919,7,5,20409,32467,31703,27.0,8.0,7,32.0,900.0,30.0,15.0,195.0,1050.0
2920,1,4,20416,30852,31650,28.0,8.0,18,21.0,1500.0,10.0,5.0,135.0,950.0
2921,2,1,20304,30977,33485,1.0,8.0,12,48.0,1500.0,30.0,5.0,45.0,150.0
2922,2,1,19790,30599,30397,1.0,8.0,1,8.0,1500.0,30.0,15.0,75.0,150.0
2923,4,7,19977,33192,31453,10.0,8.0,4,42.0,300.0,10.0,5.0,195.0,1650.0
2924,3,2,20304,33198,30977,9.0,8.0,22,12.0,1500.0,10.0,5.0,75.0,450.0
2925,7,4,20416,30559,32575,20.0,8.0,47,4.0,900.0,30.0,15.0,165.0,950.0
2926,1,11,19790,32457,30721,7.0,8.0,4,17.0,2100.0,10.0,5.0,315.0,2750.0
2927,6,5,19977,31453,30852,26.0,8.0,42,44.0,900.0,10.0,5.0,165.0,1150.0
2928,6,2,19393,30466,32575,12.0,8.0,3,4.0,1500.0,10.0,15.0,75.0,350.0
2929,1,2,20304,30157,32457,21.0,8.0,4,4.0,1500.0,10.0,5.0,75.0,250.0
2930,2,2,20304,34614,30325,1.0,8.0,43,5.0,1500.0,30.0,5.0,75.0,350.0
2931,1,10,19930,30559,30994,28.0,8.0,47,39.0,900.0,10.0,5.0,315.0,2450.0
2932,2,3,19805,30194,30140,8.0,8.0,42,30.0,2100.0,30.0,15.0,135.0,550.0
2933,1,2,19790,30397,33728,28.0,8.0,8,7.0,1500.0,10.0,5.0,75.0,250.0
2934,1,3,19790,30620,31650,21.0,8.0,24,21.0,300.0,50.0,5.0,135.0,750.0
2935,2,2,20366,31703,34321,15.0,8.0,32,19.0,900.0,30.0,5.0,75.0,250.0
2936,1,5,19393,30194,32211,28.0,8.0,42,31.0,900.0,10.0,5.0,165.0,1050.0
2937,5,1,19690,32134,32982,4.0,8.0,9,9.0,1500.0,10.0,5.0,45.0,150.0
2938,7,11,19977,31453,32134,6.0,8.0,42,9.0,900.0,10.0,35.0,520.0,3950.0
2939,3,5,19977,30325,31295,30.0,8.0,5,20.0,900.0,30.0,5.0,195.0,1150.0
2940,4,5,19790,31703,33495,24.0,8.0,32,16.0,1500.0,30.0,5.0,195.0,1150.0
2941,7,4,20304,31638,30325,20.0,8.0,4,5.0,1500.0,10.0,5.0,135.0,850.0
2942,4,1,19393,30194,31453,24.0,8.0,42,42.0,2100.0,10.0,5.0,75.0,250.0
2943,7,2,19393,30721,30852,13.0,8.0,28,18.0,1500.0,10.0,5.0,105.0,350.0
2944,6,2,19393,30466,33570,19.0,8.0,3,4.0,2100.0,10.0,5.0,45.0,350.0
2945,5,1,20304,31650,32129,18.0,8.0,21,21.0,2100.0,10.0,5.0,45.0,150.0
2946,5,3,19790,30647,30397,11.0,8.0,33,8.0,300.0,10.0,5.0,105.0,550.0
2947,2,4,19805,30194,31650,1.0,8.0,42,21.0,900.0,10.0,5.0,135.0,850.0
2948,2,3,20416,30397,34100,15.0,8.0,8,36.0,2100.0,10.0,15.0,105.0,650.0
2949,2,7,20409,34057,30299,1.0,8.0,35,0.0,2100.0,10.0,5.0,225.0,1550.0
2950,6,3,19805,31057,30792,12.0,8.0,25,32.0,1500.0,30.0,5.0,165.0,550.0
2951,3,2,19790,30397,32337,30.0,8.0,8,13.0,1500.0,10.0,5.0,75.0,450.0
2952,7,3,19977,30852,30977,20.0,8.0,44,12.0,1500.0,10.0,5.0,105.0,550.0
2953,2,1,19790,30693,30397,15.0,8.0,41,8.0,1500.0,30.0,5.0,75.0,250.0
2954,2,4,19393,30325,32457,29.0,8.0,5,4.0,900.0,10.0,5.0,165.0,950.0
2955,2,2,19977,34492,31703,1.0,8.0,25,29.0,900.0,10.0,5.0,75.0,450.0
2956,4,4,20304,30977,30581,17.0,8.0,12,19.0,1500.0,30.0,5.0,165.0,950.0
2957,2,6,19805,30194,33192,1.0,8.0,42,4.0,900.0,30.0,5.0,225.0,1450.0
2958,2,2,19393,30615,30466,8.0,8.0,42,3.0,1500.0,10.0,5.0,75.0,350.0
2959,4,3,19393,31123,30194,10.0,8.0,22,42.0,300.0,10.0,5.0,105.0,550.0
2960,6,4,19930,34057,32575,19.0,8.0,35,4.0,2100.0,10.0,15.0,135.0,850.0
2961,3,2,19790,30397,31066,2.0,8.0,8,33.0,2100.0,10.0,5.0,75.0,450.0
2962,1,2,19393,30721,30852,28.0,8.0,38,18.0,1500.0,10.0,5.0,75.0,350.0
2963,2,5,19393,33214,30977,8.0,8.0,42,12.0,900.0,10.0,5.0,165.0,1050.0
2964,2,2,19805,30852,30721,22.0,8.0,44,17.0,900.0,30.0,5.0,105.0,350.0
2965,5,7,19790,34945,30397,11.0,8.0,45,8.0,1500.0,50.0,5.0,255.0,1550.0
2966,3,2,20366,30977,32547,9.0,8.0,12,21.0,900.0,10.0,5.0,75.0,250.0
2967,1,3,19790,32457,34614,7.0,8.0,4,43.0,1500.0,10.0,5.0,105.0,550.0
2968,7,3,20304,34614,32575,27.0,8.0,43,4.0,2100.0,30.0,5.0,105.0,550.0
2969,7,4,19930,32575,30559,27.0,8.0,4,47.0,2100.0,30.0,5.0,135.0,950.0
2970,3,3,19393,30325,32211,2.0,8.0,5,31.0,1500.0,10.0,15.0,105.0,650.0
2971,6,2,19977,30325,30620,5.0,8.0,5,24.0,2100.0,30.0,5.0,105.0,450.0
2972,3,10,19805,32575,30852,16.0,8.0,4,44.0,900.0,10.0,5.0,285.0,2250.0
2973,4,2,19393,33495,30423,31.0,8.0,16,42.0,900.0,10.0,5.0,75.0,450.0
2974,5,3,20304,32441,32457,18.0,8.0,49,4.0,900.0,30.0,5.0,135.0,750.0
2975,1,3,19393,30615,30423,14.0,8.0,42,42.0,1500.0,10.0,35.0,105.0,550.0
2976,6,3,19393,31453,30397,12.0,8.0,42,8.0,900.0,10.0,5.0,105.0,650.0
2977,5,5,19977,30852,31453,18.0,8.0,44,42.0,900.0,10.0,5.0,165.0,1150.0
2978,4,8,19393,33495,32457,3.0,8.0,16,4.0,1500.0,10.0,5.0,255.0,1950.0
2979,2,1,20304,35165,30977,22.0,8.0,33,12.0,2100.0,10.0,35.0,105.0,250.0
2980,4,8,19790,34614,31703,17.0,8.0,43,32.0,2100.0,10.0,5.0,255.0,1950.0
2981,5,4,19393,30721,30977,18.0,8.0,17,12.0,900.0,10.0,5.0,165.0,850.0
2982,6,2,20304,33304,31650,19.0,8.0,26,21.0,300.0,10.0,5.0,75.0,450.0
2983,3,2,19977,31453,33495,16.0,8.0,42,16.0,900.0,10.0,5.0,75.0,350.0
2984,1,8,19790,30397,33570,21.0,8.0,8,4.0,2100.0,10.0,5.0,255.0,1850.0
2985,1,1,20304,34236,32575,7.0,8.0,4,4.0,1500.0,30.0,25.0,75.0,150.0
2986,6,1,19690,32134,33830,19.0,8.0,9,9.0,900.0,10.0,5.0,45.0,50.0
2987,5,1,19393,30194,33214,11.0,8.0,42,42.0,2100.0,10.0,5.0,45.0,250.0
2988,2,2,20304,32457,34489,22.0,8.0,4,35.0,2100.0,30.0,5.0,105.0,450.0
2989,1,2,19977,32457,32211,14.0,8.0,4,31.0,900.0,30.0,5.0,105.0,450.0
2990,4,1,19690,32134,32982,3.0,8.0,9,9.0,900.0,10.0,5.0,45.0,150.0
2991,3,3,19805,30466,32457,16.0,8.0,3,4.0,900.0,10.0,15.0,135.0,650.0
2992,2,4,19805,31057,33198,1.0,8.0,25,22.0,1500.0,10.0,5.0,135.0,850.0
2993,4,5,19393,30559,30466,24.0,8.0,47,3.0,900.0,10.0,5.0,165.0,1150.0
2994,5,3,19805,31057,30529,25.0,8.0,25,6.0,1500.0,10.0,5.0,105.0,650.0
2995,1,2,19790,34614,30325,14.0,8.0,43,5.0,900.0,10.0,5.0,75.0,350.0
2996,2,6,20436,34492,30325,1.0,8.0,25,5.0,900.0,10.0,5.0,225.0,1450.0
2997,1,3,19790,34057,34614,21.0,8.0,35,43.0,1500.0,10.0,5.0,105.0,650.0
2998,2,4,19393,30977,30721,22.0,8.0,12,38.0,900.0,10.0,5.0,135.0,850.0
2999,1,6,19393,31123,32211,7.0,8.0,22,31.0,900.0,10.0,5.0,195.0,1350.0
3000,7,3,19805,30466,32457,27.0,8.0,3,4.0,2100.0,10.0,25.0,135.0,650.0
3001,2,8,19805,30852,30466,1.0,8.0,18,3.0,900.0,10.0,25.0,315.0,1950.0
3002,5,3,19393,30194,31123,18.0,8.0,42,22.0,900.0,50.0,5.0,135.0,550.0
3003,7,10,19805,32467,33570,6.0,8.0,7,4.0,900.0,10.0,5.0,285.0,2250.0
3004,1,5,19393,33195,34819,21.0,8.0,7,37.0,2100.0,10.0,5.0,165.0,1250.0
3005,5,4,19930,32211,30559,11.0,8.0,31,47.0,900.0,30.0,15.0,165.0,850.0
3006,3,5,19977,30423,32575,2.0,8.0,42,4.0,300.0,10.0,5.0,165.0,1250.0
3007,6,4,19790,30397,30721,5.0,8.0,8,17.0,2100.0,10.0,5.0,165.0,950.0
3008,3,2,19393,30977,30792,2.0,8.0,12,32.0,2100.0,10.0,5.0,75.0,450.0
3009,3,4,20409,31703,33195,2.0,8.0,29,7.0,2100.0,10.0,5.0,165.0,950.0
3010,5,2,19393,31453,33158,11.0,8.0,42,42.0,2100.0,10.0,5.0,75.0,450.0
3011,7,1,20304,31638,32457,13.0,8.0,4,4.0,900.0,10.0,5.0,45.0,150.0
3012,4,3,19393,30397,30194,17.0,8.0,8,42.0,900.0,50.0,5.0,195.0,750.0
3013,1,1,19393,30977,31986,28.0,8.0,12,20.0,2100.0,10.0,5.0,45.0,150.0
3014,6,3,19393,30325,32211,26.0,8.0,5,31.0,2100.0,10.0,5.0,105.0,650.0
3015,7,3,19393,32457,34057,6.0,8.0,4,35.0,1500.0,50.0,5.0,135.0,550.0
3016,1,6,19805,33192,30194,7.0,8.0,4,42.0,1500.0,10.0,15.0,195.0,1450.0
3017,7,4,19393,30140,31453,6.0,8.0,30,42.0,900.0,10.0,5.0,105.0,750.0
3018,6,3,20304,33192,30559,26.0,8.0,4,47.0,900.0,10.0,15.0,105.0,650.0
3019,6,6,19805,30325,31057,12.0,8.0,5,25.0,900.0,10.0,25.0,195.0,1350.0
3020,7,1,19977,30977,32337,20.0,8.0,12,13.0,2100.0,10.0,5.0,45.0,150.0
3021,1,2,19393,30466,32575,7.0,8.0,3,4.0,2100.0,10.0,15.0,75.0,350.0
3022,5,4,19805,30977,30721,4.0,8.0,12,17.0,900.0,10.0,5.0,135.0,850.0
3023,7,9,19930,34057,30397,6.0,8.0,35,8.0,2100.0,10.0,5.0,255.0,2150.0
3024,2,3,20304,30977,30990,8.0,8.0,12,44.0,1500.0,30.0,5.0,105.0,550.0
3025,1,2,20304,31295,31013,14.0,8.0,20,20.0,1500.0,10.0,5.0,75.0,250.0
3026,3,1,20304,32575,32211,30.0,8.0,4,31.0,900.0,10.0,15.0,75.0,250.0
3027,1,3,19790,30397,33342,21.0,8.0,8,48.0,900.0,10.0,5.0,105.0,650.0
3028,2,4,19805,30194,33342,22.0,8.0,42,48.0,2100.0,30.0,5.0,135.0,850.0
3029,5,7,19790,30397,30466,18.0,8.0,8,3.0,900.0,10.0,5.0,225.0,1550.0
3030,6,2,19930,30299,31517,5.0,8.0,0,0.0,1500.0,10.0,5.0,45.0,250.0
3031,3,5,19790,31453,34614,9.0,8.0,42,43.0,900.0,10.0,5.0,195.0,1150.0
3032,3,7,19790,30977,30559,2.0,8.0,12,47.0,900.0,10.0,5.0,255.0,1750.0
3033,3,5,19805,32441,30194,9.0,8.0,49,42.0,1500.0,30.0,15.0,165.0,1050.0
3034,2,2,19393,32457,33570,15.0,8.0,4,4.0,1500.0,10.0,5.0,75.0,450.0
3035,4,7,19977,30977,30559,17.0,8.0,12,47.0,900.0,30.0,35.0,285.0,1750.0
3036,1,4,19393,32457,30325,21.0,8.0,4,5.0,300.0,10.0,5.0,135.0,950.0
3037,7,3,19790,30194,30397,27.0,8.0,42,8.0,900.0,10.0,15.0,105.0,750.0
3038,3,1,20304,30325,30189,23.0,8.0,5,5.0,900.0,10.0,5.0,45.0,50.0
3039,4,3,19805,32467,31057,3.0,8.0,7,25.0,1500.0,10.0,5.0,105.0,650.0
3040,3,4,19393,30466,30194,30.0,8.0,3,42.0,900.0,10.0,5.0,135.0,850.0
3041,1,3,19977,30466,30325,28.0,8.0,3,5.0,1500.0,10.0,5.0,105.0,650.0
3042,5,1,20304,33076,30977,18.0,8.0,48,12.0,1500.0,10.0,15.0,75.0,250.0
3043,2,3,19805,31123,30194,15.0,8.0,22,42.0,2100.0,10.0,15.0,105.0,550.0
3044,2,3,19393,33198,33495,22.0,8.0,22,16.0,1500.0,10.0,5.0,105.0,650.0
3045,5,5,19393,30466,34057,11.0,8.0,3,35.0,900.0,10.0,5.0,135.0,1050.0
3046,6,5,19790,31650,30423,12.0,8.0,21,42.0,900.0,10.0,5.0,165.0,1050.0
3047,7,2,19393,33851,31453,13.0,8.0,34,42.0,2100.0,10.0,5.0,75.0,450.0
3048,3,9,19790,31703,32211,2.0,8.0,32,31.0,2100.0,30.0,5.0,315.0,2250.0
3049,5,4,19393,31714,30852,18.0,8.0,7,18.0,900.0,10.0,5.0,135.0,950.0
3050,7,2,20304,32156,34614,13.0,8.0,24,43.0,900.0,10.0,5.0,75.0,450.0
3051,2,2,20304,32457,32575,22.0,8.0,4,4.0,2100.0,30.0,5.0,105.0,350.0
3052,3,3,19393,31714,30397,23.0,8.0,7,8.0,2100.0,10.0,5.0,105.0,550.0
3053,7,3,19790,30397,30852,6.0,8.0,8,44.0,900.0,10.0,5.0,105.0,550.0
3054,2,4,19977,30977,31453,22.0,8.0,12,42.0,1500.0,10.0,15.0,165.0,950.0
3055,1,2,20304,35897,34614,21.0,8.0,24,43.0,900.0,10.0,5.0,75.0,250.0
3056,1,4,20366,31703,30397,28.0,8.0,32,8.0,900.0,10.0,5.0,135.0,750.0
3057,4,4,19805,31057,30194,17.0,8.0,25,42.0,900.0,30.0,15.0,165.0,950.0
3058,1,4,19393,34100,31454,7.0,8.0,36,7.0,900.0,30.0,5.0,165.0,850.0
3059,3,3,19930,30299,30073,2.0,8.0,0,0.0,900.0,10.0,5.0,105.0,650.0
3060,3,3,19805,31123,30194,23.0,8.0,22,42.0,900.0,10.0,15.0,105.0,550.0
3061,5,4,19393,33495,30977,11.0,8.0,16,12.0,2100.0,10.0,5.0,135.0,850.0
3062,3,4,20436,33342,30325,16.0,8.0,48,5.0,300.0,10.0,15.0,135.0,850.0
3063,6,7,19977,31703,30325,26.0,8.0,32,5.0,900.0,10.0,25.0,255.0,1650.0
3064,7,1,19690,32758,33830,13.0,8.0,9,9.0,1500.0,10.0,5.0,45.0,50.0
3065,5,4,19790,34614,30194,25.0,8.0,43,42.0,2100.0,30.0,5.0,165.0,950.0
3066,3,10,19790,31703,30559,30.0,8.0,32,47.0,2100.0,30.0,5.0,375.0,2450.0
3067,4,3,20304,30397,30977,31.0,8.0,8,12.0,900.0,50.0,15.0,165.0,650.0
3068,6,11,19790,32457,31703,5.0,8.0,4,32.0,2100.0,10.0,5.0,315.0,2550.0
3069,2,3,19393,30559,33192,8.0,8.0,47,4.0,1500.0,30.0,5.0,105.0,650.0
3070,2,2,19393,31123,32600,29.0,8.0,22,2.0,2100.0,10.0,5.0,45.0,250.0
3071,2,4,19393,31454,31123,29.0,8.0,7,22.0,900.0,10.0,5.0,135.0,850.0
3072,6,4,20409,32575,30559,19.0,8.0,4,47.0,900.0,30.0,5.0,165.0,950.0
3073,5,4,19790,30559,32575,18.0,8.0,47,4.0,1500.0,10.0,5.0,135.0,950.0
3074,7,6,19977,34614,30977,27.0,8.0,43,12.0,1500.0,30.0,15.0,195.0,1250.0
3075,4,1,19393,30977,32337,10.0,8.0,12,13.0,2100.0,10.0,5.0,45.0,150.0
3076,6,2,19393,32575,33192,26.0,8.0,4,4.0,900.0,10.0,5.0,75.0,350.0
3077,3,5,20416,30529,32467,16.0,8.0,6,7.0,1500.0,30.0,5.0,165.0,1150.0
3078,2,9,20436,32575,31454,15.0,8.0,4,7.0,2100.0,10.0,5.0,285.0,2250.0
3079,5,4,19393,30977,30325,4.0,8.0,12,5.0,1500.0,10.0,5.0,135.0,850.0
3080,1,1,19805,30852,31703,28.0,8.0,44,32.0,900.0,10.0,15.0,75.0,250.0
3081,3,4,20366,31123,31703,2.0,8.0,22,29.0,2100.0,10.0,5.0,165.0,850.0
3082,6,4,19805,30852,31454,12.0,8.0,44,7.0,900.0,30.0,5.0,135.0,750.0
3083,6,5,19805,34027,30194,5.0,8.0,7,42.0,900.0,10.0,25.0,195.0,1150.0
3084,3,10,20409,32575,31703,30.0,8.0,4,32.0,900.0,30.0,5.0,315.0,2450.0
3085,3,4,19977,32467,31453,2.0,8.0,7,42.0,900.0,30.0,5.0,165.0,950.0
3086,5,4,20366,31703,33485,11.0,8.0,29,48.0,900.0,10.0,5.0,135.0,750.0
3087,6,2,19393,33570,32211,12.0,8.0,4,31.0,2100.0,10.0,5.0,45.0,250.0
3088,3,7,19805,34057,30194,23.0,8.0,35,42.0,900.0,10.0,62.5,255.0,1650.0
3089,1,2,19393,33198,30977,28.0,8.0,22,12.0,1500.0,10.0,5.0,75.0,450.0
3090,7,2,19805,31057,34524,20.0,8.0,25,44.0,1500.0,10.0,5.0,75.0,250.0
3091,6,5,19393,32211,31453,19.0,8.0,31,42.0,1500.0,10.0,25.0,195.0,1250.0
3092,5,5,19790,30559,33570,4.0,8.0,47,4.0,1500.0,10.0,5.0,135.0,1050.0
3093,1,7,20436,30325,32467,7.0,8.0,5,7.0,300.0,10.0,5.0,225.0,1750.0
3094,1,5,19790,31295,30325,7.0,8.0,20,5.0,2100.0,10.0,5.0,165.0,1150.0
3095,1,8,19790,30397,32575,21.0,8.0,8,4.0,1500.0,10.0,5.0,255.0,1950.0
3096,5,5,20409,31454,30721,25.0,8.0,7,17.0,900.0,10.0,5.0,165.0,1150.0
3097,5,5,20409,31454,30721,18.0,8.0,7,38.0,1500.0,50.0,5.0,195.0,1050.0
3098,6,11,19977,32575,32758,19.0,8.0,4,9.0,900.0,50.0,5.0,345.0,2550.0
3099,5,4,19393,31454,31123,11.0,8.0,7,22.0,2100.0,10.0,5.0,135.0,850.0
3100,6,3,19393,32211,30325,19.0,8.0,31,5.0,900.0,10.0,5.0,105.0,650.0
3101,2,4,20366,31066,31453,1.0,8.0,33,42.0,1500.0,10.0,5.0,165.0,950.0
3102,3,3,19805,30325,30466,9.0,8.0,5,3.0,1500.0,10.0,5.0,105.0,650.0
3103,4,2,19790,32448,30397,10.0,8.0,23,8.0,1500.0,30.0,15.0,105.0,350.0
3104,2,2,20366,31453,30562,15.0,8.0,42,1.0,1500.0,30.0,5.0,105.0,450.0
3105,6,2,19790,33105,30397,26.0,8.0,15,8.0,900.0,10.0,5.0,75.0,350.0
3106,7,11,20409,30721,32457,20.0,8.0,17,4.0,2100.0,30.0,62.5,520.0,2750.0
3107,5,3,19790,34027,30397,4.0,8.0,7,8.0,1500.0,10.0,15.0,105.0,550.0
3108,3,3,19393,34027,30397,9.0,8.0,7,8.0,1500.0,10.0,15.0,105.0,550.0
3109,6,3,19393,32457,30559,12.0,8.0,4,47.0,1500.0,10.0,5.0,135.0,650.0
3110,4,1,20304,30977,35380,17.0,8.0,12,20.0,900.0,30.0,5.0,75.0,250.0
3111,5,2,19393,32575,33192,4.0,8.0,4,4.0,2100.0,10.0,5.0,75.0,350.0
3112,2,6,19977,30977,34614,29.0,8.0,12,43.0,2100.0,30.0,5.0,195.0,1250.0
3113,4,3,19393,34100,30397,31.0,8.0,36,8.0,1500.0,10.0,5.0,135.0,650.0
3114,1,11,19790,31454,30559,28.0,8.0,7,47.0,900.0,10.0,5.0,375.0,2550.0
3115,5,3,19393,31703,30977,11.0,8.0,32,12.0,1500.0,30.0,5.0,135.0,750.0
3116,2,1,19393,32467,31454,1.0,8.0,7,7.0,1500.0,50.0,5.0,75.0,150.0
3117,7,8,19977,30559,31453,20.0,8.0,47,42.0,1500.0,10.0,5.0,255.0,1850.0
3118,3,3,19977,31703,30977,16.0,8.0,32,12.0,900.0,70.0,15.0,195.0,750.0
3119,6,2,19393,30721,30852,12.0,8.0,17,18.0,1500.0,10.0,15.0,105.0,350.0
3120,3,4,19805,31454,30194,23.0,8.0,7,42.0,300.0,10.0,15.0,165.0,950.0
3121,7,4,19393,30140,31453,20.0,8.0,30,42.0,1500.0,10.0,5.0,135.0,750.0
3122,3,2,19393,32457,32575,16.0,8.0,4,4.0,1500.0,10.0,5.0,75.0,350.0
3123,7,1,19790,30397,31057,27.0,8.0,8,25.0,900.0,30.0,15.0,75.0,250.0
3124,2,4,20366,31453,33316,8.0,8.0,42,27.0,900.0,10.0,5.0,135.0,750.0
3125,6,2,20366,31703,34321,26.0,8.0,29,19.0,300.0,10.0,5.0,75.0,250.0
3126,2,3,19393,32467,33495,15.0,8.0,7,16.0,1500.0,10.0,15.0,135.0,650.0
3127,2,1,20304,34614,32280,29.0,8.0,43,11.0,1500.0,30.0,5.0,75.0,150.0
3128,3,2,19805,34100,30721,9.0,8.0,36,17.0,900.0,30.0,5.0,105.0,250.0
3129,4,2,19393,30977,30647,31.0,8.0,12,33.0,1500.0,10.0,5.0,45.0,350.0
3130,6,1,20304,32575,31638,5.0,8.0,4,4.0,2100.0,10.0,5.0,45.0,250.0
3131,6,1,21171,32575,32211,12.0,8.0,4,31.0,1500.0,10.0,5.0,45.0,250.0
3132,7,2,20304,34614,34794,6.0,8.0,43,43.0,2100.0,10.0,5.0,45.0,250.0
3133,5,1,19805,30194,33214,25.0,8.0,42,42.0,1500.0,30.0,5.0,75.0,250.0
3134,4,5,20409,31136,30721,10.0,8.0,7,17.0,2100.0,10.0,5.0,135.0,1050.0
3135,4,2,19805,30194,33495,24.0,8.0,42,16.0,2100.0,10.0,5.0,75.0,450.0
3136,5,9,19805,30466,31703,11.0,8.0,3,29.0,900.0,30.0,5.0,285.0,2150.0
3137,7,2,19393,32457,32575,20.0,8.0,4,4.0,1500.0,10.0,5.0,75.0,350.0
3138,5,3,19790,31295,31703,11.0,8.0,20,32.0,1500.0,10.0,5.0,105.0,550.0
